,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year, price_amount ,price_currency_code
21199,,,,,,,,,,,,,,,,,,,,,,
45235,,,,,,,,,,,,,,,,,,,,,,
21358,,,,,,,,,,,,,,,,,,,,,,
17515,,,,,,,,,,,,,,,,,,,,,,
25552,,,,,,,,,,,,,,,,,,,,,,
2512,/organization/cofounderslab,CoFoundersLab,|Networking|Internet|Curated Web|,Networking,USA,MD,"Washington, D.C.",Rockville,/organization/onevest,Onevest,|Startups|,Startups,USA,NY,New York City,New York,2014-07-17,2014-07,2014-Q3,2014.0,,USD
11507,/organization/thinknear,ThinkNear,|Finance|Advertising|,Advertising,USA,NY,New York City,New York,/organization/telenav,Telenav,|Mobile Advertising|Cars|Automotive|Navigation|Advertising|Maps|Local Search|Gps|Location Based Services|Wireless|Mobile|,Navigation,,,,,2012-10-16,2012-10,2012-Q4,2012.0,,USD
28811,,,,,,,,,,,,,,,,,,,,,,
50060,,,,,,,,,,,,,,,,,,,,,,
8873,/organization/playnomics,Playnomics,|Big Data|Predictive Analytics|Apps|Mobile|,Big Data,USA,CA,SF Bay Area,San Francisco,/organization/unity-technologies,Unity Technologies,|Development Platforms|Software|Content|3D|Games|,Development Platforms,,,,,2014-04-16,2014-04,2014-Q2,2014.0,,USD
27898,,,,,,,,,,,,,,,,,,,,,,
1648,/organization/bookfresh,BookFresh,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/sugar,POPSUGAR,|Shopping|Lifestyle|Content|Fitness|Beauty|Fashion|Entertainment|Women|Curated Web|,Women,USA,CA,SF Bay Area,San Francisco,2010-06-09,2010-06,2010-Q2,2010.0,,USD
25195,,,,,,,,,,,,,,,,,,,,,,
31885,,,,,,,,,,,,,,,,,,,,,,
21796,,,,,,,,,,,,,,,,,,,,,,
40100,,,,,,,,,,,,,,,,,,,,,,
30535,,,,,,,,,,,,,,,,,,,,,,
9594,/organization/reschedge,Reschedge,|Software|Human Resources|Recruiting|,Software,,,,,/organization/hirevue,HireVue,|Recruiting|Software|Human Resources|Curated Web|,Recruiting,USA,UT,Salt Lake City,South Jordan,2014-01-09,2014-01,2014-Q1,2014.0,,USD
45515,,,,,,,,,,,,,,,,,,,,,,
47789,,,,,,,,,,,,,,,,,,,,,,
17456,,,,,,,,,,,,,,,,,,,,,,
54840,,,,,,,,,,,,,,,,,,,,,,
47363,,,,,,,,,,,,,,,,,,,,,,
24961,,,,,,,,,,,,,,,,,,,,,,
23194,,,,,,,,,,,,,,,,,,,,,,
12856,/organization/xmpie,XMPie,|Software|,Software,USA,NY,New York City,New York,/organization/xerox,Xerox,|Hardware + Software|,Hardware + Software,USA,AL,AL - Other,Normal,2006-10-03,2006-10,2006-Q4,2006.0," 54,000,000 ",USD
49516,,,,,,,,,,,,,,,,,,,,,,
48498,,,,,,,,,,,,,,,,,,,,,,
48487,,,,,,,,,,,,,,,,,,,,,,
46996,,,,,,,,,,,,,,,,,,,,,,
32598,,,,,,,,,,,,,,,,,,,,,,
45526,,,,,,,,,,,,,,,,,,,,,,
4386,/organization/forrst,Forrst,|Social Network Media|Design|Curated Web|,Social Network Media,USA,CA,SF Bay Area,Campbell,/organization/colourlovers,COLOURlovers,|Creative|Art|Design|Curated Web|,Art,USA,OR,"Portland, Oregon",Portland,2012-03-26,2012-03,2012-Q1,2012.0,,USD
53936,,,,,,,,,,,,,,,,,,,,,,
8929,/organization/pollster-com,Pollster.com,|Curated Web|,Curated Web,,,,,/organization/huffingtonpost,The Huffington Post,|Publishing|Media|News|,Publishing,USA,NY,New York City,New York,2010-07-07,2010-07,2010-Q3,2010.0,,USD
41874,,,,,,,,,,,,,,,,,,,,,,
33235,,,,,,,,,,,,,,,,,,,,,,
9452,/organization/readmill,Readmill,|Social Media|iPad|Reviews and Recommendations|Consumers|Textbooks|Mobile|,Mobile,DEU,,Berlin,Berlin,/organization/dropbox,Dropbox,|Cloud Data Services|Storage|Web Hosting|,Cloud Data Services,USA,CA,SF Bay Area,San Francisco,2014-03-28,2014-03,2014-Q1,2014.0,,USD
49710,,,,,,,,,,,,,,,,,,,,,,
33487,,,,,,,,,,,,,,,,,,,,,,
30731,,,,,,,,,,,,,,,,,,,,,,
32905,,,,,,,,,,,,,,,,,,,,,,
15196,,,,,,,,,,,,,,,,,,,,,,
24678,,,,,,,,,,,,,,,,,,,,,,
54516,,,,,,,,,,,,,,,,,,,,,,
7157,/organization/metropcs-communications,MetroPCS Communications,|Mobile|,Mobile,USA,TX,Dallas,Richardson,/organization/t-mobile,T-Mobile,|Telecommunications|Mobile|,Telecommunications,USA,WA,Seattle,Bellevue,2013-05-01,2013-05,2013-Q2,2013.0," 1,500,000,000 ",USD
52287,,,,,,,,,,,,,,,,,,,,,,
41645,,,,,,,,,,,,,,,,,,,,,,
9846,/organization/safirrosetti,SafirRosetti,|Security|,Security,USA,NY,New York City,New York,/organization/guidepost-solutions,Guidepost Solutions,|Security|,Security,USA,NY,New York City,New York,2010-04-28,2010-04,2010-Q2,2010.0,,USD
27449,,,,,,,,,,,,,,,,,,,,,,
13568,,,,,,,,,,,,,,,,,,,,,,
13428,,,,,,,,,,,,,,,,,,,,,,
24584,,,,,,,,,,,,,,,,,,,,,,
14623,,,,,,,,,,,,,,,,,,,,,,
668,/organization/ambient-technologies,Ambient Technologies,,,,,,,/organization/intel,Intel,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Santa Clara,2000-02-03,2000-02,2000-Q1,2000.0,,USD
13752,,,,,,,,,,,,,,,,,,,,,,
39227,,,,,,,,,,,,,,,,,,,,,,
4534,/organization/fxlabs-studios-private-ltd,FXLabs Studios Private Ltd,|Curated Web|,Curated Web,IND,,Hyderabad,Hyderabad,/organization/foundation-9-entertainment,Foundation 9 Entertainment,,,,,,,2012-01-01,2012-01,2012-Q1,2012.0,,USD
16995,,,,,,,,,,,,,,,,,,,,,,
49238,,,,,,,,,,,,,,,,,,,,,,
41743,,,,,,,,,,,,,,,,,,,,,,
44801,,,,,,,,,,,,,,,,,,,,,,
9119,/organization/professional-protection-systems,Professional Protection Systems,,,,,,,/organization/versar,Versar,,,USA,VA,VA - Other,Springfield,2010-01-05,2010-01,2010-Q1,2010.0,,USD
25028,,,,,,,,,,,,,,,,,,,,,,
42348,,,,,,,,,,,,,,,,,,,,,,
45555,,,,,,,,,,,,,,,,,,,,,,
54556,,,,,,,,,,,,,,,,,,,,,,
6498,/organization/lifeproof,Lifeproof,|Mobile|,Mobile,USA,CA,San Diego,San Diego,/organization/otterbox,OtterBox,|Technology|Design|Manufacturing|Electronics|,Electronics,USA,CO,Fort Collins,Fort Collins,2013-05-22,2013-05,2013-Q2,2013.0,,USD
28936,,,,,,,,,,,,,,,,,,,,,,
30813,,,,,,,,,,,,,,,,,,,,,,
47627,,,,,,,,,,,,,,,,,,,,,,
21992,,,,,,,,,,,,,,,,,,,,,,
53368,,,,,,,,,,,,,,,,,,,,,,
37649,,,,,,,,,,,,,,,,,,,,,,
13310,,,,,,,,,,,,,,,,,,,,,,
1027,/organization/aspirence,Aspirence,,,USA,OH,"Columbus, Ohio",New Lexington,/organization/hostech,Hostech,,,AUS,,Melbourne,South Melbourne,2010-04-23,2010-04,2010-Q2,2010.0,,USD
35490,,,,,,,,,,,,,,,,,,,,,,
44217,,,,,,,,,,,,,,,,,,,,,,
53847,,,,,,,,,,,,,,,,,,,,,,
53836,,,,,,,,,,,,,,,,,,,,,,
42901,,,,,,,,,,,,,,,,,,,,,,
15731,,,,,,,,,,,,,,,,,,,,,,
34747,,,,,,,,,,,,,,,,,,,,,,
48899,,,,,,,,,,,,,,,,,,,,,,
13372,,,,,,,,,,,,,,,,,,,,,,
44869,,,,,,,,,,,,,,,,,,,,,,
37723,,,,,,,,,,,,,,,,,,,,,,
16874,,,,,,,,,,,,,,,,,,,,,,
11590,/organization/tiny-prints,Tiny Prints,|Gift Card|Business Services|Weddings|Education|E-Commerce|,Gift Card,USA,CA,SF Bay Area,Sunnyvale,/organization/shutterfly,Shutterfly,|Internet|E-Commerce|,Internet,USA,CA,SF Bay Area,Redwood City,2011-03-21,2011-03,2011-Q1,2011.0," 333,000,000 ",USD
40835,,,,,,,,,,,,,,,,,,,,,,
36430,,,,,,,,,,,,,,,,,,,,,,
41370,,,,,,,,,,,,,,,,,,,,,,
26421,,,,,,,,,,,,,,,,,,,,,,
48058,,,,,,,,,,,,,,,,,,,,,,
45755,,,,,,,,,,,,,,,,,,,,,,
4916,/organization/grayboxx,GrayBoxx,|Search|,Search,USA,CA,SF Bay Area,Saratoga,/organization/bayadvisor,BayAdvisor,,,USA,CA,SF Bay Area,San Mateo,2008-04-14,2008-04,2008-Q2,2008.0,,USD
25368,,,,,,,,,,,,,,,,,,,,,,
8659,/organization/perceptis,Perceptis,|Outsourcing|BPO Services|Contact Centers|Information Services|Customer Service|Consulting|,Information Services,USA,SC,Greenville - Spartanburg,Greenville,/organization/blackboard,Blackboard,|Software|,Software,USA,DC,"Washington, D.C.",Washington,2014-07-08,2014-07,2014-Q3,2014.0,,USD
34578,,,,,,,,,,,,,,,,,,,,,,
9467,/organization/realholidays-com-au,Realholidays.com.au,|Curated Web|,Curated Web,AUS,,Melbourne,Richmond,/organization/homeaway,HomeAway,|Technology|Advertising|Vacation Rentals|Travel|,Technology,USA,TX,Austin,Austin,2011-04-14,2011-04,2011-Q2,2011.0," 2,100,000 ",USD
51286,,,,,,,,,,,,,,,,,,,,,,
49942,,,,,,,,,,,,,,,,,,,,,,
11657,/organization/torch-mobile,Torch Mobile,|Mobile|,Mobile,CAN,ON,Toronto,Toronto,/organization/blackberry,BlackBerry,|RIM|Wireless|Mobile|Hardware + Software|,Wireless,CAN,ON,Toronto,Waterloo,2009-08-24,2009-08,2009-Q3,2009.0,,USD
45041,,,,,,,,,,,,,,,,,,,,,,
35762,,,,,,,,,,,,,,,,,,,,,,
13214,,,,,,,,,,,,,,,,,,,,,,
43489,,,,,,,,,,,,,,,,,,,,,,
19422,,,,,,,,,,,,,,,,,,,,,,
16858,,,,,,,,,,,,,,,,,,,,,,
13756,,,,,,,,,,,,,,,,,,,,,,
9788,/organization/ruleburst-holdings,RuleBurst Holdings,|Software|,Software,AUS,,Sydney,Chatswood,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2008-10-29,2008-10,2008-Q4,2008.0," 150,000,000 ",USD
24442,,,,,,,,,,,,,,,,,,,,,,
33131,,,,,,,,,,,,,,,,,,,,,,
13382,,,,,,,,,,,,,,,,,,,,,,
48734,,,,,,,,,,,,,,,,,,,,,,
4157,/organization/fast-data-technology,Fast Data Technology,,,USA,CO,Denver,Boulder,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2008-05-01,2008-05,2008-Q2,2008.0,,USD
19176,,,,,,,,,,,,,,,,,,,,,,
7391,/organization/moniker,Moniker,|Domains|Web Hosting|,Domains,USA,FL,Ft. Lauderdale,Pompano Beach,/organization/oversee,Oversee,|Lead Generation|Advertising|,Lead Generation,USA,CA,Los Angeles,Los Angeles,2009-01-03,2009-01,2009-Q1,2009.0," 65,000,000 ",USD
54115,,,,,,,,,,,,,,,,,,,,,,
1593,/organization/blue-ridge-numerics,Blue Ridge Numerics,|Software|,Software,USA,VA,"Washington, D.C.",Charlottesville,/organization/autodesk,Autodesk,|Software|,Software,USA,CA,SF Bay Area,San Rafael,2011-02-17,2011-02,2011-Q1,2011.0," 39,000,000 ",USD
15615,,,,,,,,,,,,,,,,,,,,,,
17635,,,,,,,,,,,,,,,,,,,,,,
1052,/organization/astex-pharmaceuticals,Astex Pharmaceuticals,,,,,,,/organization/otsuka-pharmaceutical,Otsuka Pharmaceutical,|Biotechnology|,Biotechnology,JPN,,Osaka,Osaka,2013-09-05,2013-09,2013-Q3,2013.0," 886,000,000 ",USD
53934,,,,,,,,,,,,,,,,,,,,,,
24004,,,,,,,,,,,,,,,,,,,,,,
40216,,,,,,,,,,,,,,,,,,,,,,
42111,,,,,,,,,,,,,,,,,,,,,,
52658,,,,,,,,,,,,,,,,,,,,,,
38182,,,,,,,,,,,,,,,,,,,,,,
22438,,,,,,,,,,,,,,,,,,,,,,
43604,,,,,,,,,,,,,,,,,,,,,,
20410,,,,,,,,,,,,,,,,,,,,,,
21678,,,,,,,,,,,,,,,,,,,,,,
7136,/organization/metawebtechnologies,Metaweb Technologies,|Databases|Curated Web|,Databases,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2010-07-16,2010-07,2010-Q3,2010.0,,USD
3920,/organization/escapehomes,EscapeHomes,|E-Commerce|,E-Commerce,USA,TX,Austin,Austin,/organization/homeaway,HomeAway,|Technology|Advertising|Vacation Rentals|Travel|,Technology,USA,TX,Austin,Austin,2008-05-01,2008-05,2008-Q2,2008.0,,USD
8230,/organization/onestepahead,OneStepAhead,|Software|,Software,DEU,,Stuttgart,Stuttgart,/organization/cloudmade,CloudMade,|Navigation|Machine Learning|Automotive|Maps|iPhone|Mobile|Location Based Services|,Navigation,USA,CA,SF Bay Area,Menlo Park,2011-01-07,2011-01,2011-Q1,2011.0,,USD
53722,,,,,,,,,,,,,,,,,,,,,,
53199,,,,,,,,,,,,,,,,,,,,,,
50489,,,,,,,,,,,,,,,,,,,,,,
26427,,,,,,,,,,,,,,,,,,,,,,
54248,,,,,,,,,,,,,,,,,,,,,,
44105,,,,,,,,,,,,,,,,,,,,,,
3313,/organization/digitap-llc,Digitap LLC,,,,,,,/organization/cloudfactory,CloudFactory,|Outsourcing|Crowdsourcing|Web Development|Enterprise Software|,Crowdsourcing,USA,NC,Raleigh,Durham,2011-04-04,2011-04,2011-Q2,2011.0," 275,000 ",USD
43206,,,,,,,,,,,,,,,,,,,,,,
22036,,,,,,,,,,,,,,,,,,,,,,
24338,,,,,,,,,,,,,,,,,,,,,,
38395,,,,,,,,,,,,,,,,,,,,,,
32585,,,,,,,,,,,,,,,,,,,,,,
36795,,,,,,,,,,,,,,,,,,,,,,
33475,,,,,,,,,,,,,,,,,,,,,,
47986,,,,,,,,,,,,,,,,,,,,,,
4938,/organization/greenplum,Greenplum Software,|Business Intelligence|Collaboration|Video|Analytics|Big Data|Databases|Software|,Big Data,USA,CA,SF Bay Area,San Mateo,/organization/emc,EMC,|Big Data|Infrastructure|Enterprise Software|,Big Data,USA,MA,Boston,Hopkinton,2010-07-06,2010-07,2010-Q3,2010.0,,USD
46447,,,,,,,,,,,,,,,,,,,,,,
52869,,,,,,,,,,,,,,,,,,,,,,
32883,,,,,,,,,,,,,,,,,,,,,,
34356,,,,,,,,,,,,,,,,,,,,,,
35027,,,,,,,,,,,,,,,,,,,,,,
3309,/organization/digitalpersona,DigitalPersona,|Hardware + Software|Security|Network Security|Biometrics|,Hardware + Software,USA,CA,SF Bay Area,Redwood City,/organization/cross-match-technologies,Cross Match Technologies,|Hardware + Software|,Hardware + Software,USA,FL,Palm Beaches,Palm Beach Gardens,2014-04-21,2014-04,2014-Q2,2014.0,,USD
5406,/organization/ideeli,ideeli,|E-Commerce|,E-Commerce,USA,NY,New York City,New York,/organization/groupon,Groupon,|Advertising|Retail|Discounts|Craigslist Killers|Curated Web|,Advertising,USA,IL,Chicago,Chicago,2014-01-13,2014-01,2014-Q1,2014.0," 43,000,000 ",USD
50392,,,,,,,,,,,,,,,,,,,,,,
50815,,,,,,,,,,,,,,,,,,,,,,
1674,/organization/bossa-studios,Bossa Studios,,,GBR,,London,London,/organization/shine-group,Shine Group,|Content|Broadcasting|Television|Media|Games|,Games,GBR,,London,London,2011-01-01,2011-01,2011-Q1,2011.0,,USD
17761,,,,,,,,,,,,,,,,,,,,,,
43634,,,,,,,,,,,,,,,,,,,,,,
29441,,,,,,,,,,,,,,,,,,,,,,
29670,,,,,,,,,,,,,,,,,,,,,,
25275,,,,,,,,,,,,,,,,,,,,,,
27123,,,,,,,,,,,,,,,,,,,,,,
37396,,,,,,,,,,,,,,,,,,,,,,
54901,,,,,,,,,,,,,,,,,,,,,,
48794,,,,,,,,,,,,,,,,,,,,,,
3351,/organization/discoverycom,DiscoveryCom,,,,,,,/organization/nokia,Nokia,|Mobile|,Mobile,FIN,,Helsinki,Helsinki,2000-08-08,2000-08,2000-Q3,2000.0,,USD
3472,/organization/dreyers-grand-ice-cream,Dreyer's,|Hospitality|,Hospitality,USA,CA,SF Bay Area,Oakland,/organization/nestl,Nestlé,|Coffee|Hospitality|,Coffee,CHE,,Vevey,Vevey,2006-01-01,2006-01,2006-Q1,2006.0,,USD
33704,,,,,,,,,,,,,,,,,,,,,,
12447,/organization/vocalocity,Vocalocity,|Communications Hardware|VoIP|Enterprise Software|,Communications Hardware,USA,GA,Atlanta,Atlanta,/organization/vonage,Vonage,|Telecommunications|Mobile|,Telecommunications,USA,NJ,Newark,Holmdel,2013-10-10,2013-10,2013-Q4,2013.0," 130,000,000 ",USD
6347,/organization/lafourchette,LaFourchette,|Hospitality|,Hospitality,FRA,,Paris,Paris,/organization/tripadvisor,TripAdvisor,|Online Travel|Hotels|Restaurants|Travel|,Hotels,USA,MA,Boston,Newton,2014-05-07,2014-05,2014-Q2,2014.0," 140,000,000 ",USD
43112,,,,,,,,,,,,,,,,,,,,,,
44589,,,,,,,,,,,,,,,,,,,,,,
5660,/organization/insight4,Insight4,|Software|,Software,AUS,,Hobart Town,Hobart Town,/organization/rxp-services,RXP Services,|Software|,Software,AUS,,Melbourne,Melbourne,2014-03-03,2014-03,2014-Q1,2014.0," 5,400,000 ",USD
46559,,,,,,,,,,,,,,,,,,,,,,
13853,,,,,,,,,,,,,,,,,,,,,,
30026,,,,,,,,,,,,,,,,,,,,,,
46988,,,,,,,,,,,,,,,,,,,,,,
14897,,,,,,,,,,,,,,,,,,,,,,
3359,/organization/distill,Distill,|Online Scheduling|Recruiting|Human Resources|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,San Francisco,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2014-02-13,2014-02,2014-Q1,2014.0,,USD
48765,,,,,,,,,,,,,,,,,,,,,,
21813,,,,,,,,,,,,,,,,,,,,,,
8321,/organization/optimal,"Optimal, Inc.",|SaaS|Advertising|,SaaS,USA,CA,SF Bay Area,San Francisco,/organization/brand-networks,Brand Networks,|Sales and Marketing|Services|Social Media|Facebook Applications|Software|,Software,USA,MA,Boston,Boston,2013-10-16,2013-10,2013-Q4,2013.0," 35,000,000 ",USD
10628,/organization/solstice-neurosciences,Solstice Neurosciences,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,South San Francisco,/organization/us-worldmeds,US WorldMeds,|Health Care|,Health Care,USA,OH,Akron - Canton,Louisville,2010-08-13,2010-08,2010-Q3,2010.0," 35,700,000 ",USD
41958,,,,,,,,,,,,,,,,,,,,,,
24874,,,,,,,,,,,,,,,,,,,,,,
31797,,,,,,,,,,,,,,,,,,,,,,
7134,/organization/metatomix,Metatomix,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Dedham,/organization/versata,Versata Enterprises,|Enterprise Software|,Enterprise Software,USA,TX,Austin,Austin,2010-09-07,2010-09,2010-Q3,2010.0,,USD
13201,,,,,,,,,,,,,,,,,,,,,,
17129,,,,,,,,,,,,,,,,,,,,,,
30351,,,,,,,,,,,,,,,,,,,,,,
55051,,,,,,,,,,,,,,,,,,,,,,
54145,,,,,,,,,,,,,,,,,,,,,,
16386,,,,,,,,,,,,,,,,,,,,,,
14773,,,,,,,,,,,,,,,,,,,,,,
21921,,,,,,,,,,,,,,,,,,,,,,
35156,,,,,,,,,,,,,,,,,,,,,,
26514,,,,,,,,,,,,,,,,,,,,,,
23548,,,,,,,,,,,,,,,,,,,,,,
3270,/organization/diasa-informtica,Diasa Informática,|Networking|Software|Hardware|Technology|,Software,ESP,,Madrid,Madrid,/organization/arrow-electronics,Arrow Electronics,|Supply Chain Management|Data Integration|Software|Storage|Networking|Wireless|Telecommunications|Lighting|Semiconductors|Hardware + Software|,Lighting,USA,CO,Denver,Englewood,2010-12-06,2010-12,2010-Q4,2010.0,,USD
37726,,,,,,,,,,,,,,,,,,,,,,
7306,/organization/mobile-trends,Mobile Trends,,,,,,,/organization/hi-media,HiMedia Group,|Online Video Advertising|Mobile Advertising|Mobile Payments|Payments|Advertising|,Payments,FRA,,Paris,Paris,2008-01-01,2008-01,2008-Q1,2008.0,,USD
46759,,,,,,,,,,,,,,,,,,,,,,
13821,,,,,,,,,,,,,,,,,,,,,,
40066,,,,,,,,,,,,,,,,,,,,,,
18261,,,,,,,,,,,,,,,,,,,,,,
17136,,,,,,,,,,,,,,,,,,,,,,
9123,/organization/profiles-international,Profiles International,|Consulting|,Consulting,USA,TX,Austin,Waco,/organization/john-wiley-sons,John Wiley & Sons,|Education|,Education,USA,NJ,Newark,Hoboken,2014-04-02,2014-04,2014-Q2,2014.0," 51,000,000 ",USD
19878,,,,,,,,,,,,,,,,,,,,,,
14685,,,,,,,,,,,,,,,,,,,,,,
13670,,,,,,,,,,,,,,,,,,,,,,
54584,,,,,,,,,,,,,,,,,,,,,,
6635,/organization/logi-d,Logi-D,|Supply Chain Management|,Supply Chain Management,CAN,QC,Montreal,Laval,/organization/tecsys,Tecsys,|Software|,Software,USA,NY,New York City,New York,2014-06-02,2014-06,2014-Q2,2014.0," 3,050,000 ",USD
52285,,,,,,,,,,,,,,,,,,,,,,
48173,,,,,,,,,,,,,,,,,,,,,,
22668,,,,,,,,,,,,,,,,,,,,,,
17651,,,,,,,,,,,,,,,,,,,,,,
6203,/organization/kidscamps-com,KidsCamps.com,|Curated Web|,Curated Web,USA,CA,Los Angeles,El Segundo,/organization/internet-brands,Internet Brands,|Internet|Curated Web|,Internet,USA,CA,Los Angeles,El Segundo,2009-07-29,2009-07,2009-Q3,2009.0,,USD
31807,,,,,,,,,,,,,,,,,,,,,,
31991,,,,,,,,,,,,,,,,,,,,,,
21936,,,,,,,,,,,,,,,,,,,,,,
25431,,,,,,,,,,,,,,,,,,,,,,
31285,,,,,,,,,,,,,,,,,,,,,,
53937,,,,,,,,,,,,,,,,,,,,,,
6369,/organization/lark-industries,LARK Industries,|Interior Design|,Interior Design,USA,CA,Anaheim,Anaheim,/organization/trive-capital-holdings,Trive Capital Holdings,,,USA,TX,Dallas,Dallas,2014-09-15,2014-09,2014-Q3,2014.0,,USD
6121,/organization/kamera,Kamera,|Television|Video|Games|,Television,SWE,,Stockholm,Stockholm,/organization/kit-digital,KIT digital,|Games|,Games,CZE,,Prague,Prague,2008-05-22,2008-05,2008-Q2,2008.0," 10,500,000 ",USD
53598,,,,,,,,,,,,,,,,,,,,,,
34067,,,,,,,,,,,,,,,,,,,,,,
16437,,,,,,,,,,,,,,,,,,,,,,
21954,,,,,,,,,,,,,,,,,,,,,,
53482,,,,,,,,,,,,,,,,,,,,,,
19966,,,,,,,,,,,,,,,,,,,,,,
39263,,,,,,,,,,,,,,,,,,,,,,
21041,,,,,,,,,,,,,,,,,,,,,,
49990,,,,,,,,,,,,,,,,,,,,,,
24161,,,,,,,,,,,,,,,,,,,,,,
45953,,,,,,,,,,,,,,,,,,,,,,
31506,,,,,,,,,,,,,,,,,,,,,,
14240,,,,,,,,,,,,,,,,,,,,,,
44561,,,,,,,,,,,,,,,,,,,,,,
52968,,,,,,,,,,,,,,,,,,,,,,
16642,,,,,,,,,,,,,,,,,,,,,,
5898,/organization/ironpearl,IronPearl,|Analytics|SaaS|Software|,SaaS,USA,CA,SF Bay Area,Palo Alto,/organization/paypal,PayPal,|Payments|P2P Money Transfer|E-Commerce|Databases|Finance|,Payments,USA,CA,SF Bay Area,San Jose,2013-04-13,2013-04,2013-Q2,2013.0,,USD
31057,,,,,,,,,,,,,,,,,,,,,,
53663,,,,,,,,,,,,,,,,,,,,,,
34295,,,,,,,,,,,,,,,,,,,,,,
27640,,,,,,,,,,,,,,,,,,,,,,
27912,,,,,,,,,,,,,,,,,,,,,,
11775,/organization/trema-group,Trema Group,|Software|,Software,GBR,,London,London,/organization/wallstreet-systems,Wall Street Systems,|Software|,Software,USA,NY,New York City,New York,2006-07-31,2006-07,2006-Q3,2006.0,,USD
12774,/organization/workhorse-software,Workhorse Software,|Media|Enterprise Software|,Enterprise Software,USA,IL,Chicago,Evanston,/organization/sqad,SQAD,|Media|,Media,USA,NY,New York City,Tarrytown,2014-08-14,2014-08,2014-Q3,2014.0,,USD
52324,,,,,,,,,,,,,,,,,,,,,,
27026,,,,,,,,,,,,,,,,,,,,,,
11290,/organization/telelinea,Telelinea,,,,,,,/organization/adviqo,Adviqo,|Curated Web|,Curated Web,DEU,,Berlin,Berlin,2011-07-01,2011-07,2011-Q3,2011.0,,USD
44213,,,,,,,,,,,,,,,,,,,,,,
47520,,,,,,,,,,,,,,,,,,,,,,
10441,/organization/smart-button,Smart Button,|Software|,Software,USA,DE,"Wilmington, Delaware",Newark,/organization/aimia-inc,Aimia,|Enterprise Software|,Enterprise Software,CAN,QC,QC - Other,Montréal-est,2013-07-23,2013-07,2013-Q3,2013.0," 18,000,000 ",USD
35285,,,,,,,,,,,,,,,,,,,,,,
28255,,,,,,,,,,,,,,,,,,,,,,
38011,,,,,,,,,,,,,,,,,,,,,,
9930,/organization/scancontrol,ScanControl,,,USA,CA,SF Bay Area,Pleasanton,/organization/sureharvest,SureHarvest,|Software|,Software,USA,CA,SF Bay Area,Soquel,2009-01-28,2009-01,2009-Q1,2009.0,,USD
5292,/organization/human-click,Human Click,,,USA,CA,SF Bay Area,Oakland,/organization/liveperson,LivePerson,|Software|,Software,USA,NY,New York City,New York,2000-10-13,2000-10,2000-Q4,2000.0,,USD
10118,/organization/sequest-technologies,Sequest Technologies,,,USA,IL,Chicago,Lisle,/organization/netsmart-technologies,Netsmart Technologies,|Enterprise Software|,Enterprise Software,USA,NY,NY - Other,Great River,2011-10-07,2011-10,2011-Q4,2011.0,,USD
31828,,,,,,,,,,,,,,,,,,,,,,
50575,,,,,,,,,,,,,,,,,,,,,,
36568,,,,,,,,,,,,,,,,,,,,,,
20876,,,,,,,,,,,,,,,,,,,,,,
1263,/organization/backstage-technologies,Backstage Technologies,|Facebook Applications|Games|,Facebook Applications,CAN,BC,Vancouver,Victoria,/organization/realnetworks,Real Networks,|Technology|Curated Web|,Technology,USA,WA,Seattle,Seattle,2010-09-14,2010-09,2010-Q3,2010.0,,USD
54492,,,,,,,,,,,,,,,,,,,,,,
10558,/organization/social-times,SocialTimes,|Social Media|Public Relations|,Public Relations,,,,,/organization/mediabistro-inc,Mediabistro Inc.,|Curated Web|,Curated Web,USA,NY,New York City,New York,2009-12-10,2009-12,2009-Q4,2009.0,,USD
2780,/organization/corelogic,CoreLogic,|Software|,Software,USA,CA,"Orange County, California",Santa Ana,/organization/cognizant-technology-solutions,Cognizant Technology Solutions,|Consulting|Technology|Software|,Consulting,USA,NJ,Newark,Teaneck,2011-07-26,2011-07,2011-Q3,2011.0,,USD
12230,/organization/verification-bureau,Verification Bureau,,,,,,,/organization/veri-tax,Veri-Tax,,,USA,CA,Anaheim,Irvine,2011-12-01,2011-12,2011-Q4,2011.0,,USD
40500,,,,,,,,,,,,,,,,,,,,,,
28340,,,,,,,,,,,,,,,,,,,,,,
26813,,,,,,,,,,,,,,,,,,,,,,
